amenity_id,amenity_name
4263,Sonos (IKEA Symfonisk Lamp wifi speaker) Bluetooth sound system
4264,Sonos - AirPlay (not bluetooth) Bluetooth sound system
4265,Sonos 5 & 1 Bluetooth sound system
4266,Sonos Beam Bluetooth sound system
4267,"Sonos Bluetooth: To pair with a device, press and hold until you hear the second tone and the status light blinks blue, then select Roam from your device’s Bluetooth pairing list.        Bluetooth sound system"
4268,Sonos Ceiling Built-in Sound System with Separate Zones Through Home Bluetooth sound system
4269,Sonos Play 1 sound system with aux
4270,Sonos Player1 sound system with aux
4271,Sonos Premium Immersive Set with Arc Home Theatre System Bluetooth sound system
4272,Sonos S1 sound system
4273,Sonos Speaker System Bluetooth sound system
4274,Sonos Surround Sound sound system
4275,Sonos and Bluetooth Bluetooth sound system
4276,Sonos and Bose Bluetooth sound system
4277,Sonos and Google speakers are throughout the house sound system
4278,Sonos arc sound system
4279,Sonos full size Bluetooth sound system
4280,Sonos in wall speakers  Bluetooth sound system
4281,Sonos sound system with Bluetooth and aux
4282,Sonos speakers Bluetooth sound system
4283,Sonos speakers in all rooms Bluetooth sound system
4284,Sonos/Google Bluetooth sound system
4285,Sony  sound system with aux
4286,Sony 7.2 Surround Sound sound system with Bluetooth and aux
4287,Sony DVD player with sound System  sound system with aux
4288,Sony Sound Bar and/or Amazon Echo Bluetooth sound system
4289,Sony Soundbar Bluetooth sound system
4290,Sony in ceiling speakers Bluetooth sound system
4291,Sony sound system with Bluetooth and aux
4292,Sound system
4293,Sound system with Bluetooth and aux
4294,Sound system with aux
4295,SoundCore Mini Bluetooth sound system
4296,Sove body soap
4297,Spa Soap body soap
4298,Speaker Bluetooth sound system
4299,Spring body soap
4300,St Ives body soap
4301,St. Ives conditioner
4302,St. Ives shampoo
4303,"St. Ives, Olay body soap"
4304,Stainless  refrigerator
4305,Stainless Steel refrigerator
4306,Stainless steel Wirlpool refrigerator
4307,Stainless steel double oven
4308,Stainless steel electric stove
4309,Stainless steel gas stove
4310,Stainless steel induction stove
4311,Stainless steel single oven
4312,Stainless steel stove
4313,Standalone high chair
4314,Standalone high chair - always at the listing
4315,Standalone high chair - available upon request
4316,Standard  body soap
4317,Standard  conditioner
4318,Standard  refrigerator
4319,Standard  shampoo
4320,Standard stainless steel oven
4321,Starting items supplied.  body soap
4322,Steam room
4323,Store brand body soap
4324,Store brand conditioner
4325,Stove
4326,Stove double oven
4327,Stove stainless steel electric stove
4328,Stove top only.    Black & Decker Counter top toaster & grill  electric stove
4329,Stove with oven in it oven
4330,Stovetop  electric stove
4331,Sub Zero - Bosch refrigerator
4332,Sub Zero -Bosch electric stove
4333,Sub Zero refrigerator
4334,Sukin Organic conditioner
4335,Sukin body soap
4336,Sukin conditioner
4337,Sukin shampoo
4338,Sumsang stove
4339,Sumsun stove
4340,Sun loungers
4341,Suno sound system
4342,TBC body soap
4343,TBC conditioner
4344,TBC shampoo
4345,TL LANGHANS  body soap
4346,TOASTER OVEN oven
4347,TRESemme conditioner
4348,TRESemme shampoo
4349,TRESemmé Botanique Nourish & Replenish Shampoo shampoo
4350,TRESemmé Keratin Smooth Conditioner conditioner
4351,TRESemmé conditioner
4352,TRESemmé shampoo
4353,TV
4354,TV sound system with aux
4355,TV with Amazon Prime Video
4356,"TV with Amazon Prime Video, Apple TV, Chromecast, Netflix, Roku"
4357,"TV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Netflix"
4358,"TV with Amazon Prime Video, Apple TV, Disney+, Netflix"
4359,"TV with Amazon Prime Video, Apple TV, Disney+, Netflix, Roku"
4360,"TV with Amazon Prime Video, Apple TV, Netflix"
4361,"TV with Amazon Prime Video, Apple TV, Netflix, DVD player"
4362,"TV with Amazon Prime Video, Apple TV, Netflix, Roku"
4363,"TV with Amazon Prime Video, Chromecast, Netflix"
4364,"TV with Amazon Prime Video, Chromecast, Netflix, Disney+"
4365,"TV with Amazon Prime Video, Chromecast, Netflix, Roku"
4366,"TV with Amazon Prime Video, Disney+"
4367,"TV with Amazon Prime Video, Disney+, Apple TV, Fire TV, Hulu, Netflix, Roku"
4368,"TV with Amazon Prime Video, Disney+, Fire TV, Netflix"
4369,"TV with Amazon Prime Video, Disney+, Netflix"
4370,"TV with Amazon Prime Video, Disney+, Netflix, Fire TV"
4371,"TV with Amazon Prime Video, Disney+, Netflix, HBO Max"
4372,"TV with Amazon Prime Video, Fire TV"
4373,"TV with Amazon Prime Video, Fire TV, Netflix"
4374,"TV with Amazon Prime Video, Fire TV, premium cable"
4375,"TV with Amazon Prime Video, HBO Max, Netflix"
4376,"TV with Amazon Prime Video, Netflix"
4377,"TV with Amazon Prime Video, Netflix, Disney+, Apple TV, DVD player"
4378,"TV with Amazon Prime Video, Netflix, Roku"
4379,"TV with Amazon Prime Video, Netflix, standard cable"
4380,"TV with Amazon Prime Video, standard cable, Chromecast"
4381,TV with Apple TV
4382,"TV with Apple TV, Amazon Prime Video, Netflix"
4383,"TV with Apple TV, Netflix"
4384,"TV with Apple TV, standard cable, Netflix"
4385,TV with Chromecast
4386,"TV with Chromecast, Apple TV, Amazon Prime Video, Disney+, Netflix, HBO Max"
4387,"TV with Chromecast, Netflix"
4388,"TV with Chromecast, Netflix, Amazon Prime Video"
4389,"TV with Chromecast, Netflix, standard cable"
4390,"TV with Chromecast, premium cable"
4391,"TV with Chromecast, standard cable"
4392,TV with DVD player
4393,"TV with DVD player, Chromecast"
4394,"TV with DVD player, Chromecast, standard cable, Netflix"
4395,"TV with DVD player, HBO Max, Netflix"
4396,"TV with DVD player, Netflix"
4397,"TV with DVD player, Netflix, Roku"
4398,"TV with Disney+, Chromecast"
4399,"TV with Disney+, Netflix"
4400,"TV with Disney+, Netflix, Amazon Prime Video"
4401,"TV with Disney+, Netflix, Roku"
4402,TV with Fire TV
4403,"TV with Fire TV, Amazon Prime Video, Netflix"
4404,"TV with Fire TV, Hulu, Netflix, Roku"
4405,"TV with Fire TV, Hulu, Roku, Netflix"
4406,"TV with Fire TV, Netflix, Roku"
4407,"TV with Fire TV, Roku, Netflix"
4408,"TV with Fire TV, Roku, Netflix, standard cable"
4409,"TV with Fire TV, standard cable"
4410,TV with HBO Max
4411,"TV with HBO Max, Fire TV, Amazon Prime Video, Hulu, Chromecast, Disney+, Netflix, Apple TV, Roku"
4412,"TV with HBO Max, premium cable, standard cable"
4413,TV with Netflix
4414,"TV with Netflix, Amazon Prime Video"
4415,"TV with Netflix, Amazon Prime Video, Disney+"
4416,"TV with Netflix, Amazon Prime Video, Fire TV, Disney+, premium cable"
4417,"TV with Netflix, Amazon Prime Video, premium cable"
4418,"TV with Netflix, Apple TV"
4419,"TV with Netflix, Chromecast, standard cable"
4420,"TV with Netflix, Disney+"
4421,"TV with Netflix, Fire TV"
4422,"TV with Netflix, Fire TV, Amazon Prime Video"
4423,"TV with Netflix, Fire TV, Roku"
4424,"TV with Netflix, Hulu, Roku, Fire TV"
4425,"TV with Netflix, Roku"
4426,"TV with Netflix, Roku, DVD player"
4427,"TV with Netflix, Roku, Fire TV"
4428,"TV with Netflix, premium cable"
4429,"TV with Netflix, standard cable"
4430,"TV with Netflix, standard cable, Amazon Prime Video, Roku"
4431,"TV with Netflix, standard cable, Hulu"
4432,TV with Roku
4433,"TV with Roku, Amazon Prime Video, Disney+"
4434,"TV with Roku, Amazon Prime Video, Netflix"
4435,"TV with Roku, Chromecast, Amazon Prime Video, Netflix"
4436,"TV with Roku, DVD player"
4437,"TV with Roku, Netflix"
4438,"TV with Roku, Netflix, standard cable, Apple TV, HBO Max"
4439,TV with premium cable
4440,"TV with premium cable, DVD player, Roku, standard cable, Netflix"
4441,"TV with premium cable, Roku"
4442,"TV with premium cable, standard cable"
4443,"TV with premium cable, standard cable, Netflix, HBO Max"
4444,TV with standard cable
4445,"TV with standard cable, Amazon Prime Video, Apple TV, Disney+, Netflix"
4446,"TV with standard cable, Amazon Prime Video, Fire TV, premium cable, Netflix"
4447,"TV with standard cable, Chromecast"
4448,"TV with standard cable, Chromecast, Netflix"
4449,"TV with standard cable, DVD player"
4450,"TV with standard cable, DVD player, Netflix"
4451,"TV with standard cable, HBO Max, Netflix"
4452,"TV with standard cable, Netflix"
4453,"TV with standard cable, Netflix, Chromecast"
4454,"TV with standard cable, Roku"
4455,"TV with standard cable, premium cable"
4456,Table corner guards
4457,Table top combo air fryer stainless steel single oven
4458,Table top electronic induction plates replacing the stove induction stove
4459,Table top oven at shared kitchen single oven
4460,Table top oven oven
4461,Technics sound system with aux
4462,Technique 500 sound system
4463,Telford body soap
4464,The Body Shop body soap
4465,The Body Shop conditioner
4466,The Body Shop shampoo
4467,The Unscented Companh body soap
4468,The Unscented Company body soap
4469,The Unscented Company conditioner
4470,The Unscented Company shampoo
4471,The smaller refrigerator in the kitchen is for use by the guest. Please avoid storing your groceries in the bigger refrigerator which belongs to the host  refrigerator
4472,The stove oven door is lose. We have counter top oven instead for apps/garlic bred/personal pizza etc. stove
4473,Theme room
4474,Thermador  refrigerator
4475,Thermador gas stove
4476,Thermador induction stove
4477,Thermador oven
4478,Thermador stainless steel gas stove
4479,Thermador stainless steel oven
4480,Thermador stainless steel stove
4481,Thermadore stainless steel oven
4482,This is a porcelain top electric stovetop and electric oven. electric stove
4483,Thomson refrigerator
4484,Thor stainless steel gas stove
4485,Tivoli Audio sound system with aux
4486,Toaster
4487,Toaster Oven only stainless steel oven
4488,Toaster oven small unit only; not large stove oven stainless steel oven
4489,Top brand stove
4490,Top brands from Costco shampoo
4491,Traditional oven and air fryer.  oven
4492,Transparent  Bluetooth sound system
4493,Trash compactor
4494,Treesemme  shampoo
4495,Tres Sommne conditioner
4496,Tres Somnee shampoo
4497,Treseme  shampoo
4498,Treseme conditioner
4499,Treseme/Pantene conditioner
4500,Tresemme  body soap
4501,Tresemne conditioner
4502,Tresse conditioner
4503,Tresseme shampoo
4504,Tresume body soap
4505,Tresume conditioner
4506,Truly Earth body soap
4507,Truly Earth conditioner
4508,Truly Earth shampoo
4509,Tube Amp System connected to Apple TV sound system
4510,Two burner cook top electric stove
4511,Two burner portable top induction stove
4512,"Two refrigerators, Hisense and Danby  refrigerator"
4513,Typically Dove or Ivory body soap
4514,Typically Pantene Conditioner in One shampoo
4515,Typically Pantene conditioner
4516,UE Boom 3 Bluetooth sound system
4517,USA  refrigerator
4518,Ultimate Ears  Bluetooth sound system
4519,Unknown  body soap
4520,Unknown  electric stove
4521,Unknown conditioner
4522,Unkown body soap
4523,Unkown shampoo
4524,Unscented / hypoallergenic available  body soap
4525,Unscented body soap
4526,Unscented conditioner
4527,Unscented shampoo
4528,"Unscented, Dye-free conditioner"
4529,"Unscented, Dye-free shampoo"
4530,Valley view
4531,Varies  conditioner
4532,Varies body soap
4533,Varies shampoo
4534,"Varies, usually Pantene. conditioner"
4535,Variety  body soap
4536,Variety  conditioner
4537,Variety  shampoo
4538,Variety Brands body soap
4539,Variety Brands conditioner
4540,Variety Brands shampoo
4541,Variety brand conditioner
4542,Variety brand shampoo
4543,Variety of conditioners available  conditioner
4544,Variety of soaps and shampoos available  body soap
4545,Various  body soap
4546,Various  conditioner
4547,Various  shampoo
4548,Various (liquid soap) body soap
4549,Various Brands shampoo
4550,Various Natural Body Wash body soap
4551,Various Natural Brands conditioner
4552,Various Types body soap
4553,Various brands  conditioner
4554,Various brands used  shampoo
4555,Various premium brands  conditioner
4556,Various regular brands body soap
4557,"Various, usually natural conditioner"
4558,Varity body soap
4559,Varity conditioner
4560,Varity shampoo
4561,Viking  stainless steel oven
4562,Viking Gas stainless steel single oven
4563,Viking gas stove
4564,Viking refrigerator
4565,Viking stainless steel gas stove
4566,Vineyard view
4567,Viviscal conditioner
4568,Viviscal shampoo
4569,Vizio sound system with aux
4570,WHIRLPOOL double oven
4571,WHIRLPOOL electric stove
4572,WHIRLPOOL refrigerator
4573,WHIRLPOOL stainless steel double oven
4574,WIRLPOOL double oven
4575,WOLFE stainless steel double oven
4576,Walmart body soap
4577,Walmart conditioner
4578,Walmart shampoo
4579,Wash Gel body soap
4580,Washer
4581,Washer – In building
4582,Washer – In unit
4583,Waterfront
4584,Welcome starter kit body soap
4585,Welcome starter kit conditioner
4586,Welcome starter kit shampoo
4587,Wella conditioner
4588,Wella shampoo
4589,Westinghouse oven
4590,Westinghouse refrigerator
4591,Westinghouse single oven
4592,Whirepool stainless steel oven
4593,Whirlpool  oven
4594,Whirlpool  single oven
4595,Whirlpool  stainless steel electric stove
4596,Whirlpool  stainless steel oven
4597,Whirlpool  stainless steel single oven
4598,Whirlpool  stove
4599,Whirlpool gas  stainless steel oven
4600,Whirlpool gas stove
4601,Whirlpool induction stove
